Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,Active_Listing_Count__c,Planned_Listing_Count__c,Page_URL__c,Page_Ranking__c,Page_Views__c,Page_Price__c,Page_Observation__c,Page_Notes__c,Avg_Time_On_Page__c,Unique_Page_Title__c,Unique_Page_Views__c,Last_Updated__c,Status__c,PreviewYears_Page_View__c,Page_View_2005_2006__c,Page_View_2006_2007__c,Page_View_2007_2008__c,Page_View_2008_2009__c,Page_View_2009_2010__c,Page_View_2010_2011__c,Page_View_2012_2013__c,Page_View_2011_2012__c,Page_View_2013_2014__c,Page_View_2014_2015__c,Old_URL__c,Page_View_2015_2016__c,Page_View_Nov_22nd_2016_Mar_21_212017__c,Page_View_2016_2017__c
a064000000hZudRAAS,00540000000wPF9AAM,0,Breakfast in Barbados 2012 at Totally Barbados,1/22/2013 18:43,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Barbados_Events/Breakfast_in_Barbados/Breakfast_in_Barbados_2012/,704,116,480,Available,,,Breakfast in Barbados 2012 at Totally Barbados,,11/5/2015 0:00,,,,,,,,,574,2211,150,116,,,,
a064000000hZudgAAC,00540000000wPF9AAM,0,National Hero of Barbados - Bussa - The Freedom Fighter at Totally Barbados,1/22/2013 18:44,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Barbados_National_Heroes/838.htm,47,6652,480,Available,,,National Hero of Barbados - Bussa - The Freedom Fighter at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,461,1191,942,1424,1828,2166,2382,1942,6652,,,,
a064000000hZudmAAC,00540000000wPF9AAM,0,Breakfast in Barbados 2012 Photos at Totally Barbados,1/22/2013 18:47,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados-photos/Breakfast_in_Barbados_2012_Photos/,765,81,480,Available,,,Breakfast in Barbados 2012 Photos at Totally Barbados,,11/5/2015 0:00,,,,,,,,,430,2002,127,81,,,,
a064000000hZudqAAC,00540000000wPF9AAM,0,National Hero of Barbados - Mrs. Sarah Ann Gill at Totally Barbados,1/22/2013 18:45,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Barbados_National_Heroes/839.htm,57,5332,480,Available,,,National Hero of Barbados - Mrs. Sarah Ann Gill at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,266,599,661,1352,1814,1776,2417,1540,5332,,,,
a064000000hZue5AAC,00540000000wPF9AAM,0,National Hero of Barbados - Charles Duncan O?Neal at Totally Barbados,1/22/2013 18:48,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,5/6/2017 23:08,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Barbados_National_Heroes/859.htm,133,2194,480,Available,,,National Hero of Barbados - Charles Duncan O?Neal at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,296,630,747,1120,1677,1711,2101,1373,2194,,,,
a064000000hZueUAAS,00540000000wPF9AAM,0,Cou Cou Recipe at Totally Barbados,1/22/2013 18:51,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Food/Barbados_Recipes/7072.htm,33,8946,480,Available,,,Cou Cou Recipe at Totally Barbados,,11/5/2015 0:00,,,,,,1308,2147,2548,2602,2868,2896,8946,,,,
a064000000hZuejAAC,00540000000wPF9AAM,0,Barbados Pepperpot Recipe at Totally Barbados,1/22/2013 18:52,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Food/Barbados_Recipes/7083.htm,53,5603,480,Available,,,Barbados Pepperpot Recipe at Totally Barbados,,11/5/2015 0:00,,,,,,1233,2299,2154,2288,2496,1811,5603,,,,
a064000000hZufwAAC,00540000000wPF9AAM,0,Employment at Totally Barbados,1/22/2013 19:05,00540000000wPF9AAM,5/4/2017 21:03,00540000002mQ18AAE,5/6/2017 23:08,0,0,https://www.totallybarbados.com/articles/labour-and-employment-environment/employment/,209,1260,480,Available,,,Employment at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,478,1109,965,1285,1872,1467,1861,832,1260,https://www.totallybarbados.com/barbados/Business/Labour_and_Employment_Environment/Employment/,,285,
a064000000hZugGAAS,00540000000wPF9AAM,0,National Hero of Barbados - Sir Frank Leslie Walcott at Totally Barbados,1/22/2013 19:06,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Barbados_National_Heroes/862.htm,97,3074,480,Available,,,National Hero of Barbados - Sir Frank Leslie Walcott at Totally Barbados,,11/5/2015 0:00,,,,387,1107,944,1363,1601,1250,1630,949,3074,,,,
a064000000hZugLAAS,00540000000wPF9AAM,0,Pumpkin Fritters Recipe at Totally Barbados,1/22/2013 19:08,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Food/Barbados_Recipes/3930.htm,50,6074,480,Available,,,Pumpkin Fritters Recipe at Totally Barbados,,11/5/2015 0:00,,,,331,435,653,950,1180,1531,1370,1851,6074,,,,
a064000000hZugQAAS,00540000000wPF9AAM,0,"National Hero of Barbados - Sir Hugh Worrell Springer, G.C.V.O.,K.A., C.B.E., O.",1/22/2013 19:09,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Barbados_National_Heroes/865.htm,205,1272,480,Available,,,"National Hero of Barbados - Sir Hugh Worrell Springer, G.C.V.O.,K.A., C.B.E., O.B.E. at Totally Barbados",,11/5/2015 0:00,,,,233,494,502,792,1282,1153,1397,781,1272,,,,
a064000000hZugfAAC,00540000000wPF9AAM,0,National Hero of Barbados - Sir Garfield St Auburn Sobers at Totally Barbados,1/22/2013 19:11,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,5/6/2017 16:30,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Barbados_National_Heroes/863.htm,136,2165,480,Available,,,National Hero of Barbados - Sir Garfield St Auburn Sobers at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,323,505,352,673,975,919,1179,737,2165,,,,
a064000000hZuhdAAC,00540000000wPF9AAM,0,Barbados Crop Over 2012 at Totally Barbados,1/22/2013 19:20,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Festivals/Crop_Over_Festival/Barbados_Crop_Over_2012/,884,24,480,Available,,,Barbados Crop Over 2012 at Totally Barbados,,11/5/2015 0:00,,,,,,,,,339,1015,46,24,,,,
a064000000hZuhnAAC,00540000000wPF9AAM,0,Breakfast in Barbados 2012 Airport Arrivals Photos at Totally Barbados,1/22/2013 19:21,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados-photos/Breakfast_in_Barbados_2012_Photos/Breakfast_in_Barbados_2012_Airport_Arrivals_Photos/breakfast_in_barbados_2012_airport_arrivals_photos2.html,693,121,480,Available,,,Breakfast in Barbados 2012 Airport Arrivals Photos at Totally Barbados,,11/5/2015 0:00,,,,,,,,,570,3053,164,121,,,,
a064000000hZuiWAAS,00540000000wPF9AAM,0,Things to do before Barbados Vacation at Totally Barbados,1/22/2013 19:31,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,2/11/2017 7:43,0,0,https://www.totallybarbados.com/barbados/Travel/Things_to_do_before_Barbados_Vacation/,87,3620,480,Available,,,Things to do before Barbados Vacation at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,,,,,203,1361,492,1058,3620,,,,
a064000000hZuiqAAC,00540000000wPF9AAM,0,1st Premier of Barbados - Sir Grantley Herbert Adams at Totally Barbados,1/22/2013 19:35,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,"https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Barbados_Prime_Ministers/1st_Premier_of_Barbados_,045_Sir_Grantley_Herbert_Adams/",95,3217,480,Available,,,1st Premier of Barbados - Sir Grantley Herbert Adams at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,,,,,268,1129,422,918,3217,,,,
a064000000hZuivAAC,00540000000wPF9AAM,0,Sir Grantley Herbert Adams at Totally Barbados,1/22/2013 19:37,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,"https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Barbados_Prime_Ministers/1st_Premier_of_Barbados_,045_Sir_Grantley_Herbert_Adams/",96,3217,480,Available,,,Sir Grantley Herbert Adams at Totally Barbados,,11/5/2015 0:00,,,,343,507,270,629,827,1129,557,918,3217,,,,
a064000000hZujFAAS,00540000000wPF9AAM,0,Pineapple Pie Recipe at Totally Barbados,1/22/2013 19:39,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Food/Barbados_Recipes/7077.htm,324,653,480,Available,,,Pineapple Pie Recipe at Totally Barbados,,11/5/2015 0:00,,,,,,449,586,555,443,647,327,653,,,,
a064000000hZul6AAC,00540000000wPF9AAM,0,Information Communication Technology at Totally Barbados,1/22/2013 20:16,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Business/Information_Communication_Technology/,559,218,480,Available,,,Information Communication Technology at Totally Barbados,,11/5/2015 0:00,,,,,,,129,151,214,451,110,218,,,,
a064000000hZulBAAS,00540000000wPF9AAM,0,Stuffed Avocados Recipe at Totally Barbados,1/22/2013 20:18,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/26/2016 16:08,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Food/Barbados_Recipes/5118.htm,382,483,480,Available,,,Stuffed Avocados Recipe at Totally Barbados,,11/5/2015 0:00,,,,13,392,317,306,293,397,410,251,483,,,,
a064000000hZuluAAC,00540000000wPF9AAM,0,Barbados Cricket 2012 Schedule at Totally Barbados,1/22/2013 20:25,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Sports/Cricket/Barbados_Cricket_2012_Schedule/,,,480,Available,,,Barbados Cricket 2012 Schedule at Totally Barbados,,11/5/2015 0:00,,,,,,,,,290,113,3,,,,,
a064000000hZulzAAC,00540000000wPF9AAM,0,Barbados Food Wine and Rum Festival at Totally Barbados,1/22/2013 20:26,00540000000wPF9AAM,2/6/2016 20:43,00540000002mQ18AAE,7/2/2017 2:00,1,0,https://www.totallybarbados.com/barbados/Entertainment/Festivals/Barbados_Food_Wine_and_Rum_Festival/,778,76,480,Available,,,Barbados Food Wine and Rum Festival at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,,,,,,171,104,52,76,,,,
a064000000hZum4AAC,00540000000wPF9AAM,0,Carlisle Bay and Beach at Totally Barbados,1/22/2013 20:28,00540000000wPF9AAM,12/22/2016 20:01,00540000002mQ18AAE,7/1/2017 22:54,1,0,https://www.totallybarbados.com/articles/beaches/south-coast-beaches/carlisle-bay/,723,106,480,Available,,,Carlisle Bay and Beach at Totally Barbados,,11/5/2015 0:00,,,,1828,1644,846,872,565,220,336,86,106,,,,
a064000000hZumTAAS,00540000000wPF9AAM,0,Breakfast in Barbados 2012 Concert at Totally Barbados,1/22/2013 20:32,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Barbados_Events/Breakfast_in_Barbados/Breakfast_in_Barbados_2012/11804.htm,948,4,480,Available,,,Breakfast in Barbados 2012 Concert at Totally Barbados,,11/5/2015 0:00,,,,,,,,,53,271,12,4,,,,
a064000000hZun7AAC,00540000000wPF9AAM,0,Barbados Crop Over 2011 at Totally Barbados,1/22/2013 20:43,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Festivals/Crop_Over_Festival/Barbados_Crop_Over_2011/,873,30,480,Available,,,Barbados Crop Over 2011 at Totally Barbados,,11/5/2015 0:00,,,,,,,,2598,107,391,19,30,,,,
a064000000hZunRAAS,00540000000wPF9AAM,0,2010 Barbados Events Guide at Totally Barbados,1/22/2013 20:47,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Barbados_Events_Calendar/2010_Barbados_Events/,,,480,Available,,,2010 Barbados Events Guide at Totally Barbados,,11/5/2015 0:00,,,,,,,10219,4823,81,290,13,,,,,
a064000000hZunbAAC,00540000000wPF9AAM,0,"7th Prime Minister of Barbados - The Honourable Freundel Jerome Stuart, Incumben",1/22/2013 20:49,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,"https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Barbados_Prime_Ministers/7th_Prime_Minister_of_Barbados_,045_The_Honourable_Freundel_Jerome_Stuart,044_Incumbent/",505,279,480,Available,,,"7th Prime Minister of Barbados - The Honourable Freundel Jerome Stuart, Incumbent at Totally Barbados",,11/5/2015 0:00,,,,,,,,144,287,280,104,279,,,,
a064000000hZuo0AAC,00540000000wPF9AAM,0,Agriculture Resources at Totally Barbados,1/22/2013 20:50,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Business/Resource_Library/Business_References/Agriculture_Resources/,329,642,480,Available,,,Agriculture Resources at Totally Barbados,,11/5/2015 0:00,,,,10,28,113,89,136,289,229,246,642,,,,
a064000000hZuoAAAS,00540000000wPF9AAM,0,Barbados Travel Related Special Offers at Totally Barbados,1/22/2013 20:52,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Special_Offers_and_Discounts/Barbados_Travel_Related_Special_Offers/,,,480,Available,,,Barbados Travel Related Special Offers at Totally Barbados,,11/5/2015 0:00,,,,,,,,,161,228,7,,,,,
a064000000hZuoPAAS,00540000000wPF9AAM,0,Scrambled Fish Recipe at Totally Barbados,1/22/2013 20:54,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Food/Barbados_Recipes/7075.htm,498,286,480,Available,,,Scrambled Fish Recipe at Totally Barbados,,11/5/2015 0:00,,,,,,189,239,308,191,288,126,286,,,,
a064000000hZuoeAAC,00540000000wPF9AAM,0,Fish Casserole Recipe at Totally Barbados,1/22/2013 20:56,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Food/Barbados_Recipes/7078.htm,480,313,480,Available,,,Fish Casserole Recipe at Totally Barbados,,11/5/2015 0:00,,,,,,149,192,174,194,228,131,313,,,,
a064000000hZuojAAC,00540000000wPF9AAM,0,Barbados 2 Dollar Bill at Totally Barbados,1/22/2013 20:57,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Currency/Barbados_2_Dollar_Bill/,294,735,480,Available,,,Barbados 2 Dollar Bill at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,,,,69,209,242,236,198,735,,,,
a064000000hZuooAAC,00540000000wPF9AAM,0,Leah Marville at Totally Barbados,1/22/2013 20:59,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/Leah_Marville/,671,135,480,Available,,,Leah Marville at Totally Barbados,,11/5/2015 0:00,,,,,,,266,361,102,246,69,135,,,,
a064000000hZup8AAC,00540000000wPF9AAM,0,Barbados Wine Listings at Totally Barbados,1/22/2013 21:00,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Shopping_Listings/Barbados_Wine_Listings/,773,77,480,Local Listings,,,Barbados Wine Listings at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,,,,52,225,156,255,99,77,,,,
a064000000hZupwAAC,00540000000wPF9AAM,0,Barbados Site Map at Totally Barbados,1/22/2013 21:02,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/sitemap.htm,553,225,480,Available,,,Barbados Site Map at Totally Barbados,,11/5/2015 0:00,,,1366,809,448,505,402,345,149,233,118,225,,,,
a064000000hZuq1AAC,00540000000wPF9AAM,0,Pumpkin Pie Recipe at Totally Barbados,1/22/2013 21:03,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Food/Barbados_Recipes/7076.htm,506,279,480,Available,,,Pumpkin Pie Recipe at Totally Barbados,,11/5/2015 0:00,,,,,,286,309,234,159,244,154,279,,,,
a064000000hZuq6AAC,00540000000wPF9AAM,0,1st Prime Minister Errol Barrow 1966 - 1976 at Totally Barbados,1/22/2013 21:05,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,"https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Barbados_Prime_Ministers/1st_Prime_Minister_Errol_Barrow_1966_,045_1976/",267,855,480,Available,,,1st Prime Minister Errol Barrow 1966 - 1976 at Totally Barbados,,11/5/2015 0:00,,,,,,,,200,324,165,288,855,,,,
a064000000hZuqLAAS,00540000000wPF9AAM,0,Bathsheba Beach at Totally Barbados,1/22/2013 21:06,00540000000wPF9AAM,12/12/2016 23:38,00540000002mQ18AAE,5/6/2017 17:58,2,0,https://www.totallybarbados.com/bathsheba-beach/,528,258,480,Available,,,Bathsheba Beach at Totally Barbados,,11/5/2015 0:00,,,389,248,163,186,227,226,187,229,75,258,,,,
a064000000hZuqQAAS,00540000000wPF9AAM,0,2nd Prime Minister Tom Adams 1976 - 1985 at Totally Barbados,1/22/2013 21:07,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,"https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Barbados_Prime_Ministers/2nd_Prime_Minister_Tom_Adams_1976_,045_1985/",341,603,480,Available,,,2nd Prime Minister Tom Adams 1976 - 1985 at Totally Barbados,,11/5/2015 0:00,,,,,,,,165,370,167,259,603,,,,
a064000000hZuqaAAC,00540000000wPF9AAM,0,2009 Barbados Events Guide at Totally Barbados,1/22/2013 21:09,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Barbados_Events_Calendar/2009_Barbados_Events/,,,480,Available,,,2009 Barbados Events Guide at Totally Barbados,,11/5/2015 0:00,,,,,,6294,4033,187,125,218,6,,,,,
a064000000hZuqzAAC,00540000000wPF9AAM,0,Jaicko at Totally Barbados,1/22/2013 21:12,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/Jaicko/,844,43,480,Available,,,Jaicko at Totally Barbados,,11/5/2015 0:00,,,,,,,224,204,48,200,30,43,,,,
a064000000hZuwbAAC,00540000000wPF9AAM,0,1634 - 1649 - The Early Economy and White Servants in Barbados at Totally Barbad,1/22/2013 21:50,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/History/10646.htm,276,806,480,Available,,,1634 - 1649 - The Early Economy and White Servants in Barbados at Totally Barbados,,11/5/2015 0:00,,,,,,,,36,224,179,233,806,,,,
a064000000hZv2OAAS,00540000000wPF9AAM,0,3rd Prime Minister Sir Harold Bernard St. John 1985 - 1986 at Totally Barbados,1/22/2013 22:33,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,"https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Barbados_Prime_Ministers/3rd_Prime_Minister_Sir_Harold_Bernard_St,046_John_1985_,045_1986/",458,339,480,Available,,,3rd Prime Minister Sir Harold Bernard St. John 1985 - 1986 at Totally Barbados,,11/5/2015 0:00,,,,,,,,188,227,171,186,339,,,,
a064000000hZv2TAAS,00540000000wPF9AAM,0,4th Prime Minister Sir Lloyd Erskine Sandiford 1987 - 1994 at Totally Barbados,1/22/2013 22:35,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,"https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Barbados_Prime_Ministers/4th_Prime_Minister_Sir_Lloyd_Erskine_Sandiford_1987_,045_1994/",452,344,480,Available,,,4th Prime Minister Sir Lloyd Erskine Sandiford 1987 - 1994 at Totally Barbados,,11/5/2015 0:00,,,,,,,,141,341,144,173,344,,,,
a064000000hZv2YAAS,00540000000wPF9AAM,0,Barbados 5 Dollar Bill at Totally Barbados,1/22/2013 22:36,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Currency/Barbados_5_Dollar_Bill/,457,340,480,Available,,,Barbados 5 Dollar Bill at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,,,,21,95,176,121,132,340,,,,
a064000000hZv2xAAC,00540000000wPF9AAM,0,Barbados 50 Dollar Bill at Totally Barbados,1/22/2013 22:37,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Currency/Barbados_50_Dollar_Bill/,429,381,480,Available,,,Barbados 50 Dollar Bill at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,,,,16,115,194,156,94,381,,,,
a064000000hZv3RAAS,00540000000wPF9AAM,0,Barbados 20 Dollar Bill at Totally Barbados,1/22/2013 22:41,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Currency/Barbados_20_Dollar_Bill/,501,285,480,Available,,,Barbados 20 Dollar Bill at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,,,,11,144,192,95,111,285,,,,
a064000000hZv3WAAS,00540000000wPF9AAM,0,West Coast beach of Barbados at Totally Barbados,1/22/2013 22:43,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados-photos/Beach_Photos/2508.html,787,70,480,Available,,,West Coast beach of Barbados at Totally Barbados,,11/5/2015 0:00,,,,1486,1240,590,629,359,111,193,38,70,,,,
a064000000hZv3gAAC,00540000000wPF9AAM,0,Barbados Business News for 2012 at Totally Barbados,1/22/2013 22:45,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Business/Barbados_Business_News/Barbados_Business_News_for_2012/,827,50,480,Available,,,Barbados Business News for 2012 at Totally Barbados,,11/5/2015 0:00,,,,,,,,,192,35,23,50,,,,
a064000000hZv40AAC,00540000000wPF9AAM,0,1628 - 1630 - Barbados Changes Hands at Totally Barbados,1/22/2013 22:46,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/History/3590.htm,552,225,480,Available,,,1628 - 1630 - Barbados Changes Hands at Totally Barbados,,11/5/2015 0:00,,,,194,188,177,159,126,130,183,120,225,,,,
a064000000hZv4AAAS,00540000000wPF9AAM,0,Toby Armstrong at Totally Barbados,1/22/2013 22:48,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/Toby_Armstrong/,610,183,480,Available,,,Toby Armstrong at Totally Barbados,,11/5/2015 0:00,,,,,,173,178,183,109,133,64,183,,,,
a064000000hZv4KAAS,00540000000wPF9AAM,0,Barbados 100 Dollar Bill at Totally Barbados,1/22/2013 22:49,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Currency/Barbados_100_Dollar_Bill/,550,227,480,Available,,,Barbados 100 Dollar Bill at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,,,,46,145,138,145,80,227,,,,
a064000000hZv4ZAAS,00540000000wPF9AAM,0,Kite at Totally Barbados,1/22/2013 22:50,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/Kite/,595,190,480,Available,,,Kite at Totally Barbados,,11/5/2015 0:00,,,,,,,,133,144,136,102,190,,,,
a064000000hZv4eAAC,00540000000wPF9AAM,0,Rum Punch with a Christmas Snap at Totally Barbados,1/22/2013 22:51,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Food/Barbados_Recipes/7074.htm,662,143,480,Available,,,Rum Punch with a Christmas Snap at Totally Barbados,,11/5/2015 0:00,,,,,,212,239,259,119,232,83,143,,,,
a064000000hZv4tAAC,00540000000wPF9AAM,0,Seaports at Totally Barbados,1/22/2013 22:53,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Business/Infrastructure/Seaports/,774,77,480,Available,,,Seaports at Totally Barbados,,11/5/2015 0:00,,,,,,,29,127,114,111,64,77,,,,
a064000000hZv53AAC,00540000000wPF9AAM,0,Barbados Beaches - Which is your Favorite? at Totally Barbados,1/22/2013 22:55,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados-photos/Beach_Photos/4034.html,749,85,480,Available,,,Barbados Beaches - Which is your Favorite? at Totally Barbados,,11/5/2015 0:00,,,,,,,,,96,75,29,85,,,,
